Zona ,Nome,População,Escolares,Empregos,Área (ha),Per Capita,cluster
191,Arena Corinthians,0.0,0.0533009791707854,0.0859718142860014,0.0049833562508281,0.0,37
192,Vila Campanela,0.2076263880193351,0.1276015063403021,0.0928134607270795,0.0081888453667645,0.2201930964037512,3
193,Araucárias,0.1367990074139628,0.0572596370825138,0.0651755279091122,0.0046029175492359,0.1564308027394512,3
194,Parque Guarani,0.1377584478270665,0.1333975684365673,0.0480228758877181,0.004491734249891,0.1286972245779969,3
195,Rio Verde,0.1974670674732928,0.10815991493019,0.0619067229314128,0.0084811899525819,0.1825706823743623,3
196,Saudade,0.1918330570973596,0.1392639103058628,0.0825323761474968,0.0073629630313753,0.1525250276216438,3
197,São Miguel Paulista,0.1285852256015408,0.1502108694434025,0.0768294090034785,0.0107506790884106,0.203018375899306,3
198,Cidade Nitro-Operária,0.1571602515772056,0.1976407335449271,0.236867440682372,0.0127139701282799,0.2059744007696727,16
199,Jardim Helena,0.5423454150824996,0.3982502975260754,0.2045603507196561,0.0243207250998251,0.1664835155003448,2
200,Jardim Romano,0.1774735662950301,0.1000590026282398,0.0906789063719185,0.008197370603775,0.1583475990939004,3
201,Vila Curuçá,0.3979884184835071,0.4068974782859951,0.1644791203546166,0.0178735146106577,0.1692684649122564,11
202,Jardim Robru,0.4137816699760319,0.2830880192056763,0.113525354282409,0.0159560467197196,0.163655088663546,12
203,Lageado,0.3041240257158123,0.185299852274582,0.0874858322209948,0.0098377682918728,0.1645317795492142,1
204,Fábrica Bandeirantes,0.6133914768180203,0.4501031908091639,0.2264434092859384,0.021857642040217,0.1273055431165198,31
205,Fazenda Itaim,0.5724238888612024,0.3434379199160095,0.2204367406493562,0.0164196064821639,0.1414454377968803,2
206,Itaim Paulista,0.2447350958781148,0.278046418177463,0.1573444729462799,0.0107343390508072,0.1516885936704576,22
207,Jardim das Oliveiras,0.4212226947004842,0.2981511059915017,0.1584285363955278,0.016343945003696,0.1570681814559335,12
208,Vila Califórnia,0.2266338508242619,0.1716746167285335,0.2854399714202325,0.0120788399709999,0.2364477480171449,16
209,Vila Carrão,0.2248908495141029,0.1728496240251695,0.1278694561128208,0.015639547295706,0.2314658606413576,24
210,Jardim Anália Franco,0.1714718330376922,0.3589101459127284,0.2034934098539648,0.0118657090457382,0.3682024386402124,20
211,Vila Formosa,0.3313344527513568,0.0832015145382585,0.2028438789455486,0.0148296497797114,0.2160201418868611,1
212,Barreira Grande,0.223984735631407,0.1574804503479873,0.0865925841734301,0.0099496620276352,0.1601764005697113,1
213,Aricanduva,0.2375020058525383,0.1833599714191917,0.2161991767023357,0.014427897985593,0.2188891086997666,16
214,Frei Mont'Alverne,0.138755172355638,0.2130360907417356,0.122621722610318,0.0079995140614904,0.1702089031554806,24
215,Vila Matilde,0.208916289635386,0.144519845054167,0.1798455534191759,0.0117282395989444,0.2098477626009207,24
216,Cidade Patriarca,0.2147421925259323,0.1943325846343701,0.1228919043603187,0.0119530927250955,0.226816853829399,24
217,Cidade A.E.Carvalho,0.1763276369562242,0.1392700801656466,0.1072022187947178,0.0094406343344684,0.2345028062126007,3
218,Artur Alvim,0.364232348426187,0.2614656615171178,0.184314507486783,0.0137565355710185,0.1968994513396841,12
219,Cidade Líder,0.2903614477966803,0.1439305687872337,0.1699824178605918,0.0123441879729508,0.1715351704156526,1
220,Santa Marcelina,0.1839444410278921,0.1273456502544989,0.1062150097567497,0.0094466730440175,0.2138997107138297,3
221,Parque Savoy,0.2367451486300236,0.1781625198890107,0.1758539034429425,0.015798329835026,0.2427463960336071,24
222,Vila Carmosina,0.2372568470106533,0.1543608718999905,0.1659087649228432,0.0122109811446622,0.2493388524984442,24
223,Fazenda Caguaçu,0.14120704370363,0.0593154785636467,0.1064067665250587,0.0156129059300482,0.1535595120827913,3
224,Parque do Carmo,0.0,0.0749051125673114,0.0179936012141579,0.0276157292043715,0.0,37
225,Gleba do Pêssego,0.1695956038014359,0.1200267049329546,0.1186741065646363,0.0365331271173225,0.1571050831890014,3
226,José Bonifácio,0.5451600119135185,0.4594406340643315,0.2045713966245221,0.0147959040498783,0.1862069277709409,31
227,Guaianases,0.3409661148407422,0.2656384072607107,0.1563049462150251,0.0167783768730212,0.1735398018241648,12
228,Juscelino Kubitschek,0.2362335653428339,0.1420545886077966,0.0872305078652288,0.0148772490196865,0.1553779404986444,1
229,Cidade Tiradentes,0.8148029507793277,0.7032424652665036,0.3156380669562578,0.0338732531700561,0.1409420011507276,14
230,Santa Etelvina,0.411074075729417,0.4135130498109313,0.1380825715937855,0.019227961640696,0.1696101968570129,11
231,Terceira Divisão,0.1881446281847296,0.1074123814877104,0.0817258734028984,0.0401716272297491,0.1680635119746773,3
232,Iguatemi,0.2250081553498322,0.2380538551867336,0.0945722686742249,0.017896248576019,0.1833610106047613,24
233,Sítio Carrãozinho,0.3585131559245398,0.2328041737940997,0.164852522720856,0.0114834942531022,0.1744941073008236,12
234,Parque São Rafael,0.3775151443308083,0.2673472455205038,0.1696344615893305,0.0261792267681075,0.1247223243545633,12
235,Rodolfo Pirani,0.4552452449581248,0.1778499961252739,0.2357687139575051,0.0201067714891919,0.1638222371758511,12
236,Ipiranga,0.0642659582924637,0.0956875339646654,0.1080787507869046,0.0032658762114272,0.4723653947331634,0
237,Sacomã,0.043574200662824,0.0194207841711391,0.1164012016794163,0.0032090412980241,0.3238879717047568,27
238,Alto do Ipiranga,0.1026592455268032,0.0564566816662705,0.1119590879274298,0.0057122640152232,0.3247647502355211,28
239,Vila São José,0.0825111574106207,0.2818336300779144,0.1737608719006144,0.0063068992967034,0.3220592546952719,22
240,Vila Monumento,0.1033467989459886,0.0808838948021475,0.1884043694826219,0.0058678495906642,0.360865137468782,28
241,Vila Independência,0.0515534668925816,0.0329900389284016,0.1224188907231253,0.0060465243496753,0.2406809475319531,15
242,Vila Carioca,0.1445117530721241,0.0293887510622041,0.1240520874864711,0.0088488407986584,0.1876163513195965,3
243,Moinho Velho,0.2386800602957503,0.2956168280048067,0.2000400606726696,0.0123406357908631,0.2695518870698456,22
